time_index,hash,area,percent,area_type
2022-10-13 22:13:29 UTC,#ff5252,18824.214335106204,3.118,other_territories
2022-10-13 22:13:29 UTC,#880e4f,43974.050384164126,7.284,occupied_to_24_02_2022
2022-10-13 22:13:29 UTC,#bcaaa4,1631.6845497694922,0.27,unspecified
2022-10-13 22:13:29 UTC,#a52714,68993.15795353874,11.428,occupied_after_24_02_2022
2022-10-14 22:57:14 UTC,#0f9d58,37191.78837325673,6.161,liberated
2022-10-14 22:57:14 UTC,#ff5252,18824.214335106204,3.118,other_territories
2022-10-14 22:57:14 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-14 22:57:14 UTC,#bcaaa4,1596.7551628117426,0.264,unspecified
2022-10-14 22:57:14 UTC,#a52714,68992.97296048842,11.428,occupied_after_24_02_2022
2022-10-15 21:58:57 UTC,#0f9d58,37172.06716190912,6.157,liberated
2022-10-15 21:58:57 UTC,#ff5252,61894.30624328372,10.252,other_territories
2022-10-15 21:58:57 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-15 21:58:57 UTC,#bcaaa4,1475.9035111587195,0.244,unspecified
2022-10-15 21:58:57 UTC,#a52714,69135.5341734397,11.452,occupied_after_24_02_2022
2022-10-17 20:20:03 UTC,#0f9d58,37210.51949171478,6.164,liberated
2022-10-17 20:20:03 UTC,#ff5252,62007.436947413415,10.271,other_territories
2022-10-17 20:20:03 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-17 20:20:03 UTC,#bcaaa4,1448.7180835576055,0.24,unspecified
2022-10-17 20:20:03 UTC,#a52714,69118.85071639162,11.449,occupied_after_24_02_2022
2022-10-18 21:33:04 UTC,#0f9d58,37210.51949171478,6.164,liberated
2022-10-18 21:33:04 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-18 21:33:04 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-18 21:33:04 UTC,#bcaaa4,1449.4006155986433,0.24,unspecified
2022-10-18 21:33:04 UTC,#a52714,69118.36645084764,11.449,occupied_after_24_02_2022
2022-10-19 21:48:02 UTC,#0f9d58,37199.76568452208,6.162,liberated
2022-10-19 21:48:02 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-19 21:48:02 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-19 21:48:02 UTC,#bcaaa4,1471.570107986017,0.244,unspecified
2022-10-19 21:48:02 UTC,#a52714,69124.73560450296,11.45,occupied_after_24_02_2022
2022-10-20 21:22:57 UTC,#0f9d58,37192.929120802815,6.161,liberated
2022-10-20 21:22:57 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-20 21:22:57 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-20 21:22:57 UTC,#bcaaa4,1381.500699633683,0.229,unspecified
2022-10-20 21:22:57 UTC,#a52714,69227.54395681905,11.467,occupied_after_24_02_2022
2022-10-21 21:33:26 UTC,#0f9d58,37195.71722291023,6.161,liberated
2022-10-21 21:33:26 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-21 21:33:26 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-21 21:33:26 UTC,#bcaaa4,1329.3134788904665,0.22,unspecified
2022-10-21 21:33:26 UTC,#a52714,69285.89825635799,11.477,occupied_after_24_02_2022
2022-10-22 21:40:48 UTC,#0f9d58,37196.21503529044,6.161,liberated
2022-10-22 21:40:48 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-22 21:40:48 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-22 21:40:48 UTC,#bcaaa4,1280.2003135909572,0.212,unspecified
2022-10-22 21:40:48 UTC,#a52714,69328.22297554475,11.484,occupied_after_24_02_2022
2022-10-23 21:36:48 UTC,#0f9d58,37223.42028586409,6.166,liberated
2022-10-23 21:36:48 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-23 21:36:48 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-23 21:36:48 UTC,#bcaaa4,1281.393244129021,0.212,unspecified
2022-10-23 21:36:48 UTC,#a52714,69310.91863061559,11.481,occupied_after_24_02_2022
2022-10-24 17:41:33 UTC,#0f9d58,37289.98050747538,6.177,liberated
2022-10-24 17:41:33 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-24 17:41:33 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-24 17:41:33 UTC,#bcaaa4,1319.954983888893,0.219,unspecified
2022-10-24 17:41:33 UTC,#a52714,69187.28150532652,11.461,occupied_after_24_02_2022
2022-10-24 21:34:58 UTC,#0f9d58,37295.00800441668,6.178,liberated
2022-10-24 21:34:58 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-24 21:34:58 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-24 21:34:58 UTC,#bcaaa4,1285.4382747836391,0.213,unspecified
2022-10-24 21:34:58 UTC,#a52714,69198.3615903158,11.462,occupied_after_24_02_2022
2022-10-25 22:19:31 UTC,#0f9d58,37430.85429090436,6.2,liberated
2022-10-25 22:19:31 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-25 22:19:31 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-25 22:19:31 UTC,#bcaaa4,1117.5360693207806,0.185,unspecified
2022-10-25 22:19:31 UTC,#a52714,69230.35938793147,11.468,occupied_after_24_02_2022
2022-10-26 10:01:28 UTC,#0f9d58,37444.56767098009,6.203,liberated
2022-10-26 10:01:28 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-26 10:01:28 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-26 10:01:28 UTC,#bcaaa4,1138.1748144474736,0.189,unspecified
2022-10-26 10:01:28 UTC,#a52714,69201.78713653178,11.463,occupied_after_24_02_2022
2022-10-27 22:07:07 UTC,#0f9d58,37444.02523681094,6.202,liberated
2022-10-27 22:07:07 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-27 22:07:07 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-27 22:07:07 UTC,#bcaaa4,1140.0864752753864,0.189,unspecified
2022-10-27 22:07:07 UTC,#a52714,69200.22578754023,11.463,occupied_after_24_02_2022
2022-10-29 20:29:42 UTC,#0f9d58,37441.90152082775,6.202,liberated
2022-10-29 20:29:42 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-29 20:29:42 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-29 20:29:42 UTC,#bcaaa4,1146.549242561158,0.19,unspecified
2022-10-29 20:29:42 UTC,#a52714,69203.03359280417,11.463,occupied_after_24_02_2022
2022-10-30 22:42:41 UTC,#0f9d58,37437.24421054061,6.201,liberated
2022-10-30 22:42:41 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-30 22:42:41 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-30 22:42:41 UTC,#bcaaa4,1201.9964822158204,0.199,unspecified
2022-10-30 22:42:41 UTC,#a52714,69175.30311095179,11.459,occupied_after_24_02_2022
2022-10-31 22:09:46 UTC,#0f9d58,37433.058724000264,6.201,liberated
2022-10-31 22:09:46 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-10-31 22:09:46 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-10-31 22:09:46 UTC,#bcaaa4,1186.9362757677072,0.197,unspecified
2022-10-31 22:09:46 UTC,#a52714,69194.52726692417,11.462,occupied_after_24_02_2022
2022-11-01 22:27:46 UTC,#0f9d58,37413.00531539583,6.197,liberated
2022-11-01 22:27:46 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-11-01 22:27:46 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-11-01 22:27:46 UTC,#bcaaa4,1141.797217329519,0.189,unspecified
2022-11-01 22:27:46 UTC,#a52714,69255.75286922415,11.472,occupied_after_24_02_2022
2022-11-02 23:33:51 UTC,#0f9d58,37421.68115504304,6.199,liberated
2022-11-02 23:33:51 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-11-02 23:33:51 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-11-02 23:33:51 UTC,#bcaaa4,1133.121377682343,0.188,unspecified
2022-11-02 23:33:51 UTC,#a52714,69255.75286922415,11.472,occupied_after_24_02_2022
2022-11-03 22:02:26 UTC,#0f9d58,37434.3781268005,6.201,liberated
2022-11-03 22:02:26 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-11-03 22:02:26 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-11-03 22:02:26 UTC,#bcaaa4,1126.1728375109335,0.187,unspecified
2022-11-03 22:02:26 UTC,#a52714,69250.02232579906,11.471,occupied_after_24_02_2022
2022-11-04 23:49:21 UTC,#0f9d58,37433.155445834775,6.201,liberated
2022-11-04 23:49:21 UTC,#ff5252,78175.82089020398,12.949,other_territories
2022-11-04 23:49:21 UTC,#880e4f,43969.58979122994,7.283,occupied_to_24_02_2022
2022-11-04 23:49:21 UTC,#bcaaa4,1127.9790592705922,0.187,unspecified
2022-11-04 23:49:21 UTC,#a52714,69244.6012296425,11.47,occupied_after_24_02_2022
2022-11-05 22:24:53 UTC,#0f9d58,37433.155445834775,6.201,liberated
2022-11-05 22:24:53 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-05 22:24:53 UTC,#880e4f,43969.490703143194,7.283,occupied_to_24_02_2022
2022-11-05 22:24:53 UTC,#bcaaa4,1130.9930190200232,0.187,unspecified
2022-11-05 22:24:53 UTC,#a52714,69241.58726989305,11.47,occupied_after_24_02_2022
2022-11-06 23:06:24 UTC,#0f9d58,37433.155445834615,6.201,liberated
2022-11-06 23:06:24 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-06 23:06:24 UTC,#880e4f,43969.490703143194,7.283,occupied_to_24_02_2022
2022-11-06 23:06:24 UTC,#bcaaa4,1128.66648664254,0.187,unspecified
2022-11-06 23:06:24 UTC,#a52714,69243.0969931311,11.47,occupied_after_24_02_2022
2022-11-07 22:35:45 UTC,#0f9d58,37439.71163966095,6.202,liberated
2022-11-07 22:35:45 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-07 22:35:45 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-07 22:35:45 UTC,#bcaaa4,1101.326756586279,0.182,unspecified
2022-11-07 22:35:45 UTC,#a52714,69264.59019866295,11.473,occupied_after_24_02_2022
2022-11-09 13:38:46 UTC,#0f9d58,37447.772543963656,6.203,liberated
2022-11-09 13:38:46 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-09 13:38:46 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-09 13:38:46 UTC,#bcaaa4,1111.0048615185651,0.184,unspecified
2022-11-09 13:38:46 UTC,#a52714,69246.95430861905,11.47,occupied_after_24_02_2022
2022-11-09 20:58:18 UTC,#0f9d58,37457.062276715056,6.205,liberated
2022-11-09 20:58:18 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-09 20:58:18 UTC,#bdbdbd,79.43105693335154,0.013,other_territories
2022-11-09 20:58:18 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-09 20:58:18 UTC,#bcaaa4,1174.1871228965697,0.194,unspecified
2022-11-09 20:58:18 UTC,#a52714,69095.7291894514,11.445,occupied_after_24_02_2022
2022-11-09 22:50:32 UTC,#0f9d58,37455.303503479285,6.204,liberated
2022-11-09 22:50:32 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-09 22:50:32 UTC,#bdbdbd,79.43105693335154,0.013,other_territories
2022-11-09 22:50:32 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-09 22:50:32 UTC,#bcaaa4,1232.710979420562,0.204,unspecified
2022-11-09 22:50:32 UTC,#a52714,69038.9641061629,11.436,occupied_after_24_02_2022
2022-11-10 10:04:47 UTC,#0f9d58,37480.53797596744,6.208,liberated
2022-11-10 10:04:47 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-10 10:04:47 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-10 10:04:47 UTC,#bcaaa4,1375.249558690395,0.228,unspecified
2022-11-10 10:04:47 UTC,#a52714,68895.8689277877,11.412,occupied_after_24_02_2022
2022-11-10 10:04:47 UTC,#bdbdbd,54.196584445197445,0.009,other_territories
2022-11-10 13:48:59 UTC,#0f9d58,37769.214447832186,6.256,liberated
2022-11-10 13:48:59 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-10 13:48:59 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-10 13:48:59 UTC,#bcaaa4,1584.5183237770564,0.262,unspecified
2022-11-10 13:48:59 UTC,#a52714,68440.446681124,11.337,occupied_after_24_02_2022
2022-11-10 15:36:30 UTC,#0f9d58,38194.682600417415,6.327,liberated
2022-11-10 15:36:30 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-10 15:36:30 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-10 15:36:30 UTC,#bcaaa4,1703.777287756083,0.282,unspecified
2022-11-10 15:36:30 UTC,#a52714,67897.91911516787,11.247,occupied_after_24_02_2022
2022-11-10 17:37:59 UTC,#0f9d58,38398.023446497384,6.36,liberated
2022-11-10 17:37:59 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-10 17:37:59 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-10 17:37:59 UTC,#bcaaa4,2027.9696753199603,0.336,unspecified
2022-11-10 17:37:59 UTC,#a52714,67363.67595991497,11.158,occupied_after_24_02_2022
2022-11-10 23:34:48 UTC,#0f9d58,38636.07988267643,6.4,liberated
2022-11-10 23:34:48 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-10 23:34:48 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-10 23:34:48 UTC,#bcaaa4,2060.592116158003,0.341,unspecified
2022-11-10 23:34:48 UTC,#a52714,67094.05826494226,11.114,occupied_after_24_02_2022
2022-11-11 09:10:57 UTC,#0f9d58,39100.392736483474,6.477,liberated
2022-11-11 09:10:57 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-11 09:10:57 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-11 09:10:57 UTC,#bcaaa4,3111.7311176173253,0.515,unspecified
2022-11-11 09:10:57 UTC,#a52714,65575.61288813809,10.862,occupied_after_24_02_2022
2022-11-11 10:48:10 UTC,#0f9d58,39431.43173660078,6.532,liberated
2022-11-11 10:48:10 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-11 10:48:10 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-11 10:48:10 UTC,#bcaaa4,3135.176120956796,0.519,unspecified
2022-11-11 10:48:10 UTC,#a52714,65222.65419530949,10.804,occupied_after_24_02_2022
2022-11-11 13:04:57 UTC,#0f9d58,41313.1605674714,6.843,liberated
2022-11-11 13:04:57 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-11 13:04:57 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-11 13:04:57 UTC,#bcaaa4,1757.399064989791,0.291,unspecified
2022-11-11 13:04:57 UTC,#a52714,64681.87065321726,10.714,occupied_after_24_02_2022
2022-11-11 21:04:18 UTC,#0f9d58,42313.21200013941,7.009,liberated
2022-11-11 21:04:18 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-11 21:04:18 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-11 21:04:18 UTC,#bcaaa4,793.0818725433035,0.131,unspecified
2022-11-11 21:04:18 UTC,#a52714,64686.48017246564,10.715,occupied_after_24_02_2022
2022-11-12 23:48:26 UTC,#0f9d58,42312.3868066569,7.009,liberated
2022-11-12 23:48:26 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-12 23:48:26 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-12 23:48:26 UTC,#bcaaa4,806.6893998302505,0.134,unspecified
2022-11-12 23:48:26 UTC,#a52714,64681.32616437253,10.714,occupied_after_24_02_2022
2022-11-13 23:10:04 UTC,#0f9d58,42326.61839374022,7.011,liberated
2022-11-13 23:10:04 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-13 23:10:04 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-13 23:10:04 UTC,#bcaaa4,821.7650794863135,0.136,unspecified
2022-11-13 23:10:04 UTC,#a52714,64656.8588260753,10.71,occupied_after_24_02_2022
2022-11-15 00:04:00 UTC,#0f9d58,42323.582814213114,7.011,liberated
2022-11-15 00:04:00 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-15 00:04:00 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-15 00:04:00 UTC,#bcaaa4,825.077649171575,0.137,unspecified
2022-11-15 00:04:00 UTC,#a52714,64656.8588260753,10.71,occupied_after_24_02_2022
2022-11-15 23:17:35 UTC,#0f9d58,42323.18031003795,7.011,liberated
2022-11-15 23:17:35 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-15 23:17:35 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-15 23:17:35 UTC,#bcaaa4,820.8693024505953,0.136,unspecified
2022-11-15 23:17:35 UTC,#a52714,64665.99933003161,10.712,occupied_after_24_02_2022
2022-11-17 00:10:20 UTC,#0f9d58,42323.18031003795,7.011,liberated
2022-11-17 00:10:20 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-17 00:10:20 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-17 00:10:20 UTC,#bcaaa4,830.9103475377059,0.138,unspecified
2022-11-17 00:10:20 UTC,#a52714,64666.43193437466,10.712,occupied_after_24_02_2022
2022-11-17 22:23:33 UTC,#0f9d58,42323.18031003795,7.011,liberated
2022-11-17 22:23:33 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-17 22:23:33 UTC,#880e4f,43969.52561175168,7.283,occupied_to_24_02_2022
2022-11-17 22:23:33 UTC,#bcaaa4,829.2687453894277,0.137,unspecified
2022-11-17 22:23:33 UTC,#a52714,64664.53933026323,10.711,occupied_after_24_02_2022
2022-11-19 21:23:01 UTC,#0f9d58,42323.18031003795,7.011,liberated
2022-11-19 21:23:01 UTC,#ff5252,99552.01727171558,16.49,other_territories
2022-11-19 21:23:01 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-19 21:23:01 UTC,#bcaaa4,822.0337673123468,0.136,unspecified
2022-11-19 21:23:01 UTC,#a52714,64659.894830969555,10.711,occupied_after_24_02_2022
2022-11-20 22:53:11 UTC,#0f9d58,42360.272521078245,7.017,liberated
2022-11-20 22:53:11 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-20 22:53:11 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-20 22:53:11 UTC,#bcaaa4,771.8738009700039,0.128,unspecified
2022-11-20 22:53:11 UTC,#a52714,64662.33881746794,10.711,occupied_after_24_02_2022
2022-11-21 10:46:25 UTC,#0f9d58,42349.12470658451,7.015,liberated
2022-11-21 10:46:25 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-21 10:46:25 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-21 10:46:25 UTC,#bcaaa4,774.9408812248807,0.128,unspecified
2022-11-21 10:46:25 UTC,#a52714,64670.41955170666,10.712,occupied_after_24_02_2022
2022-11-22 22:23:10 UTC,#0f9d58,42322.251560916666,7.01,liberated
2022-11-22 22:23:10 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-22 22:23:10 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-22 22:23:10 UTC,#bcaaa4,768.2275780594531,0.127,unspecified
2022-11-22 22:23:10 UTC,#a52714,64431.79214851519,10.673,occupied_after_24_02_2022
2022-11-24 22:42:37 UTC,#0f9d58,42344.48464606515,7.014,liberated
2022-11-24 22:42:37 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-24 22:42:37 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-24 22:42:37 UTC,#bcaaa4,766.1705624859273,0.127,unspecified
2022-11-24 22:42:37 UTC,#a52714,64437.072901329615,10.674,occupied_after_24_02_2022
2022-11-26 22:42:50 UTC,#0f9d58,42344.48464606515,7.014,liberated
2022-11-26 22:42:50 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-26 22:42:50 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-26 22:42:50 UTC,#bcaaa4,777.0155972728658,0.129,unspecified
2022-11-26 22:42:50 UTC,#a52714,64518.17494352627,10.687,occupied_after_24_02_2022
2022-11-27 22:14:17 UTC,#0f9d58,42340.48890040023,7.013,liberated
2022-11-27 22:14:17 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-27 22:14:17 UTC,#880e4f,43969.52274103505,7.283,occupied_to_24_02_2022
2022-11-27 22:14:17 UTC,#bcaaa4,773.4261474003683,0.128,unspecified
2022-11-27 22:14:17 UTC,#a52714,64518.17494352627,10.687,occupied_after_24_02_2022
2022-11-28 22:34:11 UTC,#0f9d58,42340.48890040023,7.013,liberated
2022-11-28 22:34:11 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-28 22:34:11 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-11-28 22:34:11 UTC,#bcaaa4,769.6307730025651,0.127,unspecified
2022-11-28 22:34:11 UTC,#a52714,64520.78382132908,10.688,occupied_after_24_02_2022
2022-11-29 22:25:19 UTC,#0f9d58,42340.48890040023,7.013,liberated
2022-11-29 22:25:19 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-29 22:25:19 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-11-29 22:25:19 UTC,#bcaaa4,773.5317767569941,0.128,unspecified
2022-11-29 22:25:19 UTC,#a52714,64529.68497362718,10.689,occupied_after_24_02_2022
2022-11-30 22:24:03 UTC,#0f9d58,42340.48890040023,7.013,liberated
2022-11-30 22:24:03 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-11-30 22:24:03 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-11-30 22:24:03 UTC,#bcaaa4,767.4851041793142,0.127,unspecified
2022-11-30 22:24:03 UTC,#a52714,64541.67243095196,10.691,occupied_after_24_02_2022
2022-12-01 22:17:16 UTC,#0f9d58,42340.48890040023,7.013,liberated
2022-12-01 22:17:16 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-12-01 22:17:16 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-01 22:17:16 UTC,#bcaaa4,765.9308731219447,0.127,unspecified
2022-12-01 22:17:16 UTC,#a52714,64544.03728515588,10.691,occupied_after_24_02_2022
2022-12-02 22:38:27 UTC,#0f9d58,42348.537951660546,7.015,liberated
2022-12-02 22:38:27 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-12-02 22:38:27 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-02 22:38:27 UTC,#bcaaa4,795.1555908745673,0.132,unspecified
2022-12-02 22:38:27 UTC,#a52714,64506.93891637218,10.685,occupied_after_24_02_2022
2022-12-03 10:52:57 UTC,#0f9d58,42470.058368452905,7.035,liberated
2022-12-03 10:52:57 UTC,#ff5252,139249.18649644693,23.066,other_territories
2022-12-03 10:52:57 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-03 10:52:57 UTC,#bcaaa4,710.5824434161542,0.118,unspecified
2022-12-03 10:52:57 UTC,#a52714,64515.31300192475,10.687,occupied_after_24_02_2022
2022-12-03 23:14:14 UTC,#0f9d58,42585.57341520385,7.054,liberated
2022-12-03 23:14:14 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-03 23:14:14 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-03 23:14:14 UTC,#bcaaa4,542.286705879539,0.09,unspecified
2022-12-03 23:14:14 UTC,#a52714,64576.036974050745,10.697,occupied_after_24_02_2022
2022-12-04 22:01:02 UTC,#0f9d58,42585.57341520385,7.054,liberated
2022-12-04 22:01:02 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-04 22:01:02 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-04 22:01:02 UTC,#bcaaa4,554.9664188051323,0.092,unspecified
2022-12-04 22:01:02 UTC,#a52714,64575.35314834069,10.697,occupied_after_24_02_2022
2022-12-06 22:17:31 UTC,#0f9d58,42573.70962241277,7.052,liberated
2022-12-06 22:17:31 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-06 22:17:31 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-06 22:17:31 UTC,#bcaaa4,538.8874068258544,0.089,unspecified
2022-12-06 22:17:31 UTC,#a52714,64600.82566123811,10.701,occupied_after_24_02_2022
2022-12-07 21:44:34 UTC,#0f9d58,42575.32038327832,7.052,liberated
2022-12-07 21:44:34 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-07 21:44:34 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-07 21:44:34 UTC,#bcaaa4,534.7930211477284,0.089,unspecified
2022-12-07 21:44:34 UTC,#a52714,64608.52472234008,10.702,occupied_after_24_02_2022
2022-12-08 22:25:54 UTC,#0f9d58,42575.32038327832,7.052,liberated
2022-12-08 22:25:54 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-08 22:25:54 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-08 22:25:54 UTC,#bcaaa4,533.0762135012147,0.088,unspecified
2022-12-08 22:25:54 UTC,#a52714,64610.24191537686,10.702,occupied_after_24_02_2022
2022-12-09 22:40:43 UTC,#0f9d58,42573.905219319015,7.052,liberated
2022-12-09 22:40:43 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-09 22:40:43 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-09 22:40:43 UTC,#bcaaa4,532.3967427062239,0.088,unspecified
2022-12-09 22:40:43 UTC,#a52714,64612.33655013108,10.703,occupied_after_24_02_2022
2022-12-10 22:49:55 UTC,#0f9d58,42585.03354912117,7.054,liberated
2022-12-10 22:49:55 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-10 22:49:55 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-10 22:49:55 UTC,#bcaaa4,530.9060760095966,0.088,unspecified
2022-12-10 22:49:55 UTC,#a52714,64614.32353840694,10.703,occupied_after_24_02_2022
2022-12-11 22:34:02 UTC,#0f9d58,42585.65423386602,7.054,liberated
2022-12-11 22:34:02 UTC,#ff5252,139991.52026391003,23.189,other_territories
2022-12-11 22:34:02 UTC,#880e4f,43969.61252044887,7.283,occupied_to_24_02_2022
2022-12-11 22:34:02 UTC,#bcaaa4,541.628305005963,0.09,unspecified
